id,production_run_id,workstation_id,downtime_category,downtime_reason,start_timestamp,end_timestamp,duration_minutes,root_cause,corrective_action
902,224,32,Quality Hold,Inspection hold,2024-01-25 21:06:00,2024-01-25 21:28:51,22.9,Design flaw,Operator retrained
903,225,33,Changeover,Tool change,2024-01-25 22:01:00,2024-01-25 22:29:06,28.1,Operator error,Escalated to engineering
904,225,30,Material,Material quality issue,2024-01-26 00:32:00,2024-01-26 00:50:02,18,Operator error,Part replaced
905,226,45,Equipment Failure,Motor failure,2024-01-25 08:05:00,2024-01-25 08:58:27,53.5,Unknown,Escalated to engineering
906,226,46,Material,Wrong part delivered,2024-01-25 11:43:00,2024-01-25 12:02:43,19.7,Operator error,Temporary fix applied
907,226,43,Material,Material quality issue,2024-01-25 12:58:00,2024-01-25 13:26:00,28,Worn component,Settings adjusted
908,226,37,Changeover,Tool change,2024-01-25 11:11:00,2024-01-25 11:32:58,22,Supplier issue,Operator retrained
909,227,41,Material,Part shortage,2024-01-25 18:38:00,2024-01-25 18:55:35,17.6,Unknown,Settings adjusted
910,227,44,Equipment Failure,PLC fault,2024-01-25 21:04:00,2024-01-25 22:01:27,57.5,Design flaw,Operator retrained
911,227,46,Material,Wrong part delivered,2024-01-25 16:13:00,2024-01-25 16:38:11,25.2,Process variation,Operator retrained
912,227,41,Material,Material quality issue,2024-01-25 14:12:00,2024-01-25 14:40:39,28.7,Operator error,Root cause pending
913,228,42,Operator,Training,2024-01-25 23:41:00,2024-01-26 00:03:27,22.5,Design flaw,Part replaced
914,228,41,Changeover,Tool change,2024-01-26 03:57:00,2024-01-26 04:19:33,22.6,Operator error,Operator retrained
915,228,49,Operator,Training,2024-01-25 23:21:00,2024-01-25 23:31:48,10.8,Design flaw,Root cause pending
916,228,39,Equipment Failure,Hydraulic leak,2024-01-26 02:28:00,2024-01-26 03:22:40,54.7,Unknown,Operator retrained
917,228,46,Equipment Failure,PLC fault,2024-01-26 01:09:00,2024-01-26 01:45:18,36.3,Design flaw,Part replaced
918,228,44,Equipment Failure,PLC fault,2024-01-26 05:26:00,2024-01-26 05:50:23,24.4,Operator error,Escalated to engineering
919,229,6,Planned Maintenance,Calibration,2024-01-26 10:20:00,2024-01-26 11:15:59,56,Process variation,Temporary fix applied
920,229,10,Material,Material quality issue,2024-01-26 10:13:00,2024-01-26 10:40:51,27.9,Operator error,Temporary fix applied
921,229,5,Changeover,Tool change,2024-01-26 08:49:00,2024-01-26 09:33:55,44.9,Worn component,Operator retrained
922,230,3,Material,Wrong part delivered,2024-01-26 14:53:00,2024-01-26 14:58:54,5.9,Operator error,Settings adjusted
923,230,1,Quality Hold,Defect investigation,2024-01-26 21:00:00,2024-01-26 21:29:37,29.6,Design flaw,Settings adjusted
924,231,9,Changeover,Model changeover,2024-01-27 01:45:00,2024-01-27 02:11:58,27,Supplier issue,Settings adjusted
925,231,11,Planned Maintenance,Calibration,2024-01-26 23:03:00,2024-01-26 23:32:16,29.3,Process variation,Root cause pending
926,231,5,Other,Power fluctuation,2024-01-27 00:12:00,2024-01-27 00:36:35,24.6,Supplier issue,Part replaced
927,231,6,Equipment Failure,PLC fault,2024-01-27 00:18:00,2024-01-27 00:49:08,31.1,Worn component,Part replaced
928,231,3,Changeover,Model changeover,2024-01-27 00:06:00,2024-01-27 00:33:27,27.5,Worn component,Settings adjusted
929,231,1,Equipment Failure,Motor failure,2024-01-27 01:04:00,2024-01-27 01:47:40,43.7,Worn component,Operator retrained
930,232,17,Equipment Failure,Motor failure,2024-01-26 10:42:00,2024-01-26 10:58:46,16.8,Operator error,Root cause pending
931,232,20,Quality Hold,Defect investigation,2024-01-26 07:26:00,2024-01-26 07:49:53,23.9,Operator error,Operator retrained
932,232,19,Changeover,Model changeover,2024-01-26 09:28:00,2024-01-26 09:45:04,17.1,Design flaw,Escalated to engineering
933,232,21,Operator,Safety incident,2024-01-26 06:03:00,2024-01-26 06:13:06,10.1,Unknown,Temporary fix applied
934,232,22,Changeover,Tool change,2024-01-26 09:13:00,2024-01-26 09:32:23,19.4,Process variation,Temporary fix applied
935,233,19,Changeover,Model changeover,2024-01-26 16:34:00,2024-01-26 16:56:32,22.5,Unknown,Temporary fix applied
936,233,20,Quality Hold,Defect investigation,2024-01-26 18:19:00,2024-01-26 18:43:52,24.9,Worn component,Escalated to engineering
937,234,14,Equipment Failure,Pneumatic failure,2024-01-26 23:08:00,2024-01-26 23:53:13,45.2,Supplier issue,Temporary fix applied
938,234,16,Equipment Failure,Pneumatic failure,2024-01-26 23:52:00,2024-01-27 00:08:05,16.1,Design flaw,Temporary fix applied
939,234,20,Operator,Operator unavailable,2024-01-26 22:24:00,2024-01-26 22:44:36,20.6,Design flaw,Operator retrained
940,235,36,Equipment Failure,PLC fault,2024-01-26 11:10:00,2024-01-26 11:55:37,45.6,Supplier issue,Root cause pending
941,235,25,Quality Hold,Defect investigation,2024-01-26 12:16:00,2024-01-26 12:40:28,24.5,Design flaw,Escalated to engineering
942,236,24,Equipment Failure,Motor failure,2024-01-26 20:04:00,2024-01-26 20:50:56,46.9,Worn component,Temporary fix applied
943,236,24,Quality Hold,Inspection hold,2024-01-26 19:45:00,2024-01-26 19:58:12,13.2,Process variation,Part replaced
944,236,29,Planned Maintenance,Lubrication,2024-01-26 14:01:00,2024-01-26 14:47:16,46.3,Worn component,Temporary fix applied
945,236,32,Other,IT system down,2024-01-26 20:18:00,2024-01-26 20:35:18,17.3,Process variation,Part replaced
946,236,25,Operator,Safety incident,2024-01-26 19:05:00,2024-01-26 19:19:53,14.9,Design flaw,Root cause pending
947,236,34,Other,IT system down,2024-01-26 19:45:00,2024-01-26 19:58:23,13.4,Operator error,Escalated to engineering
948,237,26,Equipment Failure,Robot error,2024-01-27 04:39:00,2024-01-27 05:22:55,43.9,Unknown,Operator retrained
949,237,24,Operator,Safety incident,2024-01-27 03:18:00,2024-01-27 03:25:40,7.7,Operator error,Settings adjusted
950,237,30,Equipment Failure,Motor failure,2024-01-26 22:29:00,2024-01-26 23:06:01,37,Design flaw,Root cause pending
951,237,36,Operator,Safety incident,2024-01-27 03:54:00,2024-01-27 04:01:54,7.9,Design flaw,Operator retrained
952,237,33,Equipment Failure,PLC fault,2024-01-26 23:58:00,2024-01-27 00:12:54,14.9,Operator error,Escalated to engineering
953,237,36,Changeover,Tool change,2024-01-26 22:35:00,2024-01-26 23:19:20,44.3,Supplier issue,Escalated to engineering
954,238,44,Changeover,Model changeover,2024-01-26 08:54:00,2024-01-26 09:30:26,36.4,Process variation,Part replaced
955,238,49,Operator,Safety incident,2024-01-26 08:51:00,2024-01-26 08:59:14,8.2,Unknown,Part replaced
956,238,44,Equipment Failure,Robot error,2024-01-26 11:20:00,2024-01-26 11:58:52,38.9,Unknown,Part replaced
957,239,44,Changeover,Fixture swap,2024-01-26 19:36:00,2024-01-26 19:57:14,21.2,Unknown,Settings adjusted
958,239,45,Material,Wrong part delivered,2024-01-26 20:42:00,2024-01-26 21:04:44,22.7,Design flaw,Temporary fix applied
959,239,47,Changeover,Model changeover,2024-01-26 21:11:00,2024-01-26 21:51:50,40.8,Worn component,Operator retrained
960,239,46,Operator,Training,2024-01-26 18:01:00,2024-01-26 18:22:28,21.5,Process variation,Root cause pending
961,240,47,Material,Part shortage,2024-01-27 00:50:00,2024-01-27 00:56:27,6.5,Process variation,Operator retrained
962,240,38,Planned Maintenance,Scheduled PM,2024-01-27 01:10:00,2024-01-27 01:50:37,40.6,Supplier issue,Escalated to engineering
963,240,48,Equipment Failure,Hydraulic leak,2024-01-26 22:43:00,2024-01-26 23:25:11,42.2,Operator error,Escalated to engineering
964,241,1,Other,IT system down,2024-01-29 08:50:00,2024-01-29 09:12:08,22.1,Worn component,Escalated to engineering
965,241,1,Operator,Safety incident,2024-01-29 11:38:00,2024-01-29 11:48:05,10.1,Design flaw,Root cause pending
966,241,5,Other,Environmental issue,2024-01-29 11:04:00,2024-01-29 11:14:35,10.6,Unknown,Root cause pending
967,241,2,Quality Hold,Inspection hold,2024-01-29 08:38:00,2024-01-29 08:50:49,12.8,Supplier issue,Escalated to engineering
968,242,10,Equipment Failure,Motor failure,2024-01-29 17:53:00,2024-01-29 18:32:06,39.1,Design flaw,Part replaced
969,242,5,Equipment Failure,Sensor malfunction,2024-01-29 16:27:00,2024-01-29 16:47:46,20.8,Supplier issue,Part replaced
970,242,11,Equipment Failure,Pneumatic failure,2024-01-29 20:41:00,2024-01-29 21:34:19,53.3,Unknown,Root cause pending
971,243,7,Changeover,Model changeover,2024-01-30 00:31:00,2024-01-30 01:04:28,33.5,Process variation,Root cause pending
972,243,2,Other,IT system down,2024-01-30 02:06:00,2024-01-30 02:16:11,10.2,Process variation,Temporary fix applied
973,243,10,Planned Maintenance,Calibration,2024-01-30 04:45:00,2024-01-30 05:09:49,24.8,Unknown,Escalated to engineering
974,243,9,Material,Wrong part delivered,2024-01-30 03:02:00,2024-01-30 03:27:10,25.2,Supplier issue,Temporary fix applied
975,243,3,Changeover,Fixture swap,2024-01-30 01:18:00,2024-01-30 01:59:09,41.2,Worn component,Settings adjusted
976,243,3,Changeover,Model changeover,2024-01-29 23:36:00,2024-01-29 23:55:52,19.9,Unknown,Escalated to engineering
977,244,21,Equipment Failure,Motor failure,2024-01-29 08:43:00,2024-01-29 09:39:19,56.3,Worn component,Operator retrained
978,244,16,Equipment Failure,Pneumatic failure,2024-01-29 11:14:00,2024-01-29 11:51:13,37.2,Design flaw,Settings adjusted
979,244,14,Material,Material quality issue,2024-01-29 09:49:00,2024-01-29 09:57:00,8,Operator error,Root cause pending
980,244,13,Changeover,Model changeover,2024-01-29 06:24:00,2024-01-29 06:55:12,31.2,Design flaw,Root cause pending
981,244,14,Operator,Operator unavailable,2024-01-29 11:09:00,2024-01-29 11:28:10,19.2,Worn component,Temporary fix applied
982,244,17,Changeover,Model changeover,2024-01-29 12:25:00,2024-01-29 12:55:02,30,Design flaw,Escalated to engineering
983,245,16,Changeover,Tool change,2024-01-29 16:36:00,2024-01-29 16:57:53,21.9,Design flaw,Operator retrained
984,245,13,Equipment Failure,Motor failure,2024-01-29 19:05:00,2024-01-29 19:51:12,46.2,Design flaw,Temporary fix applied
985,245,21,Changeover,Tool change,2024-01-29 16:25:00,2024-01-29 16:40:36,15.6,Worn component,Temporary fix applied
986,245,18,Changeover,Fixture swap,2024-01-29 15:40:00,2024-01-29 16:17:29,37.5,Unknown,Escalated to engineering
987,245,18,Planned Maintenance,Calibration,2024-01-29 20:56:00,2024-01-29 21:32:30,36.5,Unknown,Operator retrained
988,245,18,Material,Wrong part delivered,2024-01-29 20:55:00,2024-01-29 21:24:59,30,Operator error,Escalated to engineering
989,246,16,Equipment Failure,PLC fault,2024-01-30 02:52:00,2024-01-30 03:21:57,30,Process variation,Temporary fix applied
990,246,16,Quality Hold,Defect investigation,2024-01-30 04:28:00,2024-01-30 04:44:41,16.7,Worn component,Settings adjusted
991,246,20,Equipment Failure,Motor failure,2024-01-30 01:49:00,2024-01-30 02:05:08,16.1,Unknown,Operator retrained
992,247,32,Quality Hold,Rework backlog,2024-01-29 11:15:00,2024-01-29 11:35:09,20.2,Worn component,Part replaced
993,247,27,Quality Hold,Defect investigation,2024-01-29 11:47:00,2024-01-29 11:56:23,9.4,Unknown,Root cause pending
994,248,33,Quality Hold,Rework backlog,2024-01-29 15:10:00,2024-01-29 15:32:38,22.6,Supplier issue,Escalated to engineering
995,248,23,Changeover,Model changeover,2024-01-29 14:12:00,2024-01-29 14:32:58,21,Design flaw,Part replaced
996,248,27,Material,Wrong part delivered,2024-01-29 17:59:00,2024-01-29 18:23:23,24.4,Process variation,Operator retrained
997,248,32,Equipment Failure,Sensor malfunction,2024-01-29 16:44:00,2024-01-29 17:29:40,45.7,Supplier issue,Part replaced
998,248,23,Material,Part shortage,2024-01-29 20:03:00,2024-01-29 20:20:06,17.1,Process variation,Root cause pending
999,248,36,Equipment Failure,Hydraulic leak,2024-01-29 15:28:00,2024-01-29 16:05:38,37.6,Process variation,Settings adjusted
1000,249,28,Material,Part shortage,2024-01-30 00:13:00,2024-01-30 00:36:41,23.7,Design flaw,Settings adjusted
1001,249,28,Planned Maintenance,Lubrication,2024-01-30 00:41:00,2024-01-30 01:32:31,51.5,Worn component,Part replaced
1002,250,49,Changeover,Fixture swap,2024-01-29 06:26:00,2024-01-29 07:09:39,43.7,Supplier issue,Operator retrained
1003,250,44,Changeover,Tool change,2024-01-29 06:34:00,2024-01-29 06:58:01,24,Supplier issue,Part replaced
1004,250,45,Equipment Failure,PLC fault,2024-01-29 09:07:00,2024-01-29 09:30:08,23.1,Unknown,Settings adjusted
1005,250,42,Material,Material quality issue,2024-01-29 11:30:00,2024-01-29 11:48:39,18.7,Operator error,Operator retrained
1006,251,41,Quality Hold,Rework backlog,2024-01-29 19:36:00,2024-01-29 19:58:09,22.2,Process variation,Operator retrained
1007,251,44,Equipment Failure,Sensor malfunction,2024-01-29 19:06:00,2024-01-29 20:02:58,57,Unknown,Part replaced
1008,251,49,Material,Wrong part delivered,2024-01-29 20:36:00,2024-01-29 20:59:02,23,Worn component,Root cause pending
1009,251,37,Equipment Failure,Sensor malfunction,2024-01-29 20:47:00,2024-01-29 21:24:25,37.4,Unknown,Escalated to engineering
1010,251,43,Equipment Failure,Robot error,2024-01-29 15:58:00,2024-01-29 16:55:55,57.9,Process variation,Part replaced
1011,251,47,Changeover,Model changeover,2024-01-29 16:53:00,2024-01-29 17:16:09,23.2,Operator error,Escalated to engineering
1012,252,47,Operator,Training,2024-01-29 23:23:00,2024-01-29 23:39:58,17,Process variation,Part replaced
1013,252,46,Equipment Failure,Robot error,2024-01-30 01:03:00,2024-01-30 01:54:24,51.4,Operator error,Temporary fix applied
1014,252,41,Other,Power fluctuation,2024-01-29 23:37:00,2024-01-30 00:00:20,23.3,Operator error,Operator retrained
1015,252,42,Other,Environmental issue,2024-01-30 00:57:00,2024-01-30 01:02:51,5.9,Process variation,Settings adjusted
1016,253,6,Changeover,Model changeover,2024-01-30 07:59:00,2024-01-30 08:38:48,39.8,Worn component,Root cause pending
1017,253,6,Changeover,Model changeover,2024-01-30 06:44:00,2024-01-30 07:05:36,21.6,Design flaw,Operator retrained
1018,253,7,Planned Maintenance,Calibration,2024-01-30 06:17:00,2024-01-30 06:50:27,33.5,Operator error,Settings adjusted
1019,253,12,Quality Hold,Rework backlog,2024-01-30 06:47:00,2024-01-30 07:06:49,19.8,Worn component,Operator retrained
1020,253,5,Operator,Training,2024-01-30 10:58:00,2024-01-30 11:16:38,18.6,Worn component,Operator retrained
1021,253,3,Planned Maintenance,Scheduled PM,2024-01-30 11:56:00,2024-01-30 12:55:10,59.2,Supplier issue,Temporary fix applied
1022,254,1,Quality Hold,Inspection hold,2024-01-30 21:13:00,2024-01-30 21:27:45,14.8,Supplier issue,Escalated to engineering
1023,254,5,Equipment Failure,PLC fault,2024-01-30 20:29:00,2024-01-30 21:00:38,31.6,Supplier issue,Settings adjusted
1024,254,1,Planned Maintenance,Calibration,2024-01-30 14:12:00,2024-01-30 14:58:39,46.7,Process variation,Temporary fix applied
1025,254,8,Planned Maintenance,Calibration,2024-01-30 16:14:00,2024-01-30 16:55:13,41.2,Supplier issue,Part replaced
1026,254,8,Planned Maintenance,Scheduled PM,2024-01-30 18:25:00,2024-01-30 19:02:57,38,Operator error,Root cause pending
1027,254,10,Equipment Failure,Robot error,2024-01-30 15:38:00,2024-01-30 16:32:37,54.6,Design flaw,Escalated to engineering
1028,255,2,Equipment Failure,Motor failure,2024-01-31 00:17:00,2024-01-31 00:32:30,15.5,Unknown,Operator retrained
1029,255,1,Changeover,Tool change,2024-01-31 04:23:00,2024-01-31 04:42:45,19.8,Unknown,Temporary fix applied
1030,255,3,Material,Material quality issue,2024-01-31 02:15:00,2024-01-31 02:30:03,15.1,Operator error,Escalated to engineering
1031,255,11,Equipment Failure,Hydraulic leak,2024-01-31 04:15:00,2024-01-31 04:41:26,26.4,Supplier issue,Temporary fix applied
1032,256,21,Changeover,Model changeover,2024-01-30 06:08:00,2024-01-30 06:45:09,37.2,Process variation,Part replaced
1033,256,17,Other,IT system down,2024-01-30 11:05:00,2024-01-30 11:12:51,7.9,Design flaw,Part replaced
1034,256,15,Material,Wrong part delivered,2024-01-30 06:59:00,2024-01-30 07:19:49,20.8,Worn component,Temporary fix applied
1035,256,21,Changeover,Tool change,2024-01-30 11:49:00,2024-01-30 12:14:09,25.2,Process variation,Temporary fix applied
1036,256,14,Quality Hold,Rework backlog,2024-01-30 07:09:00,2024-01-30 07:34:50,25.8,Worn component,Operator retrained
1037,256,20,Material,Part shortage,2024-01-30 06:53:00,2024-01-30 07:10:38,17.6,Operator error,Part replaced
1038,257,21,Material,Wrong part delivered,2024-01-30 16:45:00,2024-01-30 17:14:49,29.8,Worn component,Escalated to engineering
1039,257,16,Material,Material quality issue,2024-01-30 20:46:00,2024-01-30 20:55:50,9.8,Supplier issue,Temporary fix applied
1040,258,18,Changeover,Fixture swap,2024-01-31 04:35:00,2024-01-31 05:05:10,30.2,Worn component,Part replaced
1041,258,16,Equipment Failure,Sensor malfunction,2024-01-30 22:23:00,2024-01-30 22:38:54,15.9,Supplier issue,Settings adjusted
1042,259,30,Operator,Safety incident,2024-01-30 13:02:00,2024-01-30 13:28:13,26.2,Supplier issue,Escalated to engineering
1043,259,23,Equipment Failure,Motor failure,2024-01-30 07:53:00,2024-01-30 08:21:38,28.6,Supplier issue,Root cause pending
1044,259,33,Equipment Failure,Motor failure,2024-01-30 10:35:00,2024-01-30 11:05:31,30.5,Worn component,Settings adjusted
1045,259,26,Planned Maintenance,Calibration,2024-01-30 12:50:00,2024-01-30 13:41:59,52,Design flaw,Part replaced
1046,260,36,Equipment Failure,Sensor malfunction,2024-01-30 15:34:00,2024-01-30 16:26:41,52.7,Worn component,Part replaced
1047,260,23,Material,Material quality issue,2024-01-30 17:48:00,2024-01-30 18:07:53,19.9,Unknown,Escalated to engineering
1048,260,33,Equipment Failure,Motor failure,2024-01-30 16:19:00,2024-01-30 17:02:08,43.1,Operator error,Part replaced
1049,260,29,Changeover,Tool change,2024-01-30 14:03:00,2024-01-30 14:26:48,23.8,Worn component,Settings adjusted
1050,260,28,Changeover,Model changeover,2024-01-30 17:40:00,2024-01-30 17:58:27,18.5,Supplier issue,Part replaced
1051,260,24,Equipment Failure,PLC fault,2024-01-30 18:42:00,2024-01-30 19:17:34,35.6,Process variation,Operator retrained
1052,261,25,Changeover,Model changeover,2024-01-31 05:24:00,2024-01-31 06:03:05,39.1,Unknown,Operator retrained
1053,261,29,Changeover,Model changeover,2024-01-31 04:03:00,2024-01-31 04:40:44,37.7,Worn component,Settings adjusted
1054,261,24,Equipment Failure,Motor failure,2024-01-31 05:09:00,2024-01-31 05:46:26,37.4,Design flaw,Temporary fix applied
1055,262,42,Equipment Failure,Motor failure,2024-01-30 07:34:00,2024-01-30 08:30:19,56.3,Supplier issue,Part replaced
1056,262,37,Changeover,Tool change,2024-01-30 11:15:00,2024-01-30 11:56:49,41.8,Process variation,Temporary fix applied
1057,262,46,Equipment Failure,Hydraulic leak,2024-01-30 12:21:00,2024-01-30 12:31:48,10.8,Design flaw,Settings adjusted
1058,262,47,Equipment Failure,Pneumatic failure,2024-01-30 12:53:00,2024-01-30 13:07:52,14.9,Worn component,Root cause pending
1059,262,47,Changeover,Fixture swap,2024-01-30 07:52:00,2024-01-30 08:34:05,42.1,Process variation,Settings adjusted
1060,263,45,Quality Hold,Rework backlog,2024-01-30 21:02:00,2024-01-30 21:11:14,9.2,Design flaw,Temporary fix applied
1061,263,42,Changeover,Tool change,2024-01-30 20:35:00,2024-01-30 20:55:54,20.9,Worn component,Operator retrained
1062,263,42,Equipment Failure,Motor failure,2024-01-30 20:19:00,2024-01-30 20:50:20,31.3,Unknown,Part replaced
1063,264,38,Material,Wrong part delivered,2024-01-30 22:53:00,2024-01-30 23:07:48,14.8,Design flaw,Escalated to engineering
1064,264,45,Changeover,Tool change,2024-01-31 05:26:00,2024-01-31 06:04:55,38.9,Operator error,Root cause pending
1065,264,43,Planned Maintenance,Calibration,2024-01-31 02:19:00,2024-01-31 02:42:15,23.3,Operator error,Escalated to engineering
1066,264,43,Equipment Failure,Motor failure,2024-01-30 23:29:00,2024-01-30 23:55:27,26.5,Operator error,Part replaced
1067,264,49,Equipment Failure,Motor failure,2024-01-30 22:22:00,2024-01-30 23:15:38,53.6,Supplier issue,Part replaced
